Format Version,1.23,Take Name,Take 2024-01-10 11.43.30 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-10 11.43.30.991 ,Total Frames in Take,5832,Total Exported Frames,5832,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001,RigidBody 001
,ID,"3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D","3D2A2A1EAFA411EE7FE6B7EAD028689D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1379,13.790000,,,,,,,
1380,13.800000,,,,,,,
1381,13.810000,,,,,,,
1382,13.820000,,,,,,,
1383,13.830000,,,,,,,
1384,13.840000,,,,,,,
1385,13.850000,,,,,,,
1386,13.860000,,,,,,,
1387,13.870000,,,,,,,
1388,13.880000,,,,,,,
1389,13.890000,,,,,,,
1390,13.900000,,,,,,,
1391,13.910000,,,,,,,
1392,13.920000,,,,,,,
1393,13.930000,,,,,,,
1394,13.940000,,,,,,,
1395,13.950000,,,,,,,
1396,13.960000,,,,,,,
1397,13.970000,,,,,,,
1398,13.980000,,,,,,,
1399,13.990000,,,,,,,
1400,14.000000,,,,,,,
1401,14.010000,,,,,,,
1402,14.020000,,,,,,,
1403,14.030000,,,,,,,
1404,14.040000,,,,,,,
1405,14.050000,,,,,,,
1406,14.060000,,,,,,,
1407,14.070000,,,,,,,
1408,14.080000,,,,,,,
1409,14.090000,,,,,,,
1410,14.100000,,,,,,,
1411,14.110000,,,,,,,
1412,14.120000,,,,,,,
1413,14.130000,,,,,,,
1414,14.140000,,,,,,,
1415,14.150000,,,,,,,
1416,14.160000,,,,,,,
1417,14.170000,,,,,,,
1418,14.180000,,,,,,,
1419,14.190000,,,,,,,
1420,14.200000,,,,,,,
1421,14.210000,,,,,,,
1422,14.220000,,,,,,,
1423,14.230000,,,,,,,
1424,14.240000,,,,,,,
1425,14.250000,,,,,,,
1426,14.260000,,,,,,,
1427,14.270000,,,,,,,
1428,14.280000,,,,,,,
1429,14.290000,,,,,,,
1430,14.300000,,,,,,,
1431,14.310000,,,,,,,
1432,14.320000,,,,,,,
1433,14.330000,,,,,,,
1434,14.340000,,,,,,,
1435,14.350000,,,,,,,
1436,14.360000,0.023622,0.026839,-0.022592,0.999105,-398.816772,16.962816,203.290619
1437,14.370000,0.023987,0.025436,-0.021456,0.999158,-398.678619,16.853701,203.245743
1438,14.380000,0.025122,0.022608,-0.019310,0.999242,-398.498199,16.782770,203.534302
1439,14.390000,0.025925,0.021077,-0.018382,0.999273,-398.489777,16.760038,203.464233
1440,14.400000,0.026199,0.020448,-0.017567,0.999293,-398.408661,16.720106,203.556625
1441,14.410000,0.027126,0.019288,-0.016645,0.999307,-398.317230,16.711843,203.574936
1442,14.420000,0.027559,0.018197,-0.015387,0.999336,-398.217987,16.683159,203.460098
1443,14.430000,,,,,,,
1444,14.440000,,,,,,,
1445,14.450000,,,,,,,
1446,14.460000,,,,,,,
1447,14.470000,,,,,,,
1448,14.480000,,,,,,,
1449,14.490000,,,,,,,
1450,14.500000,,,,,,,
1451,14.510000,0.018822,-0.000011,-0.024316,0.999527,-396.389740,15.574156,207.576889
1452,14.520000,0.031645,0.013152,-0.011157,0.999350,-397.832245,16.320961,203.824814
1453,14.530000,,,,,,,
1454,14.540000,0.019391,-0.000610,-0.023712,0.999531,-396.340210,15.570150,207.539383
1455,14.550000,,,,,,,
1456,14.560000,,,,,,,
1457,14.570000,,,,,,,
1458,14.580000,0.020869,-0.001195,-0.023283,0.999510,-396.260895,15.601952,207.501266
1459,14.590000,,,,,,,
1460,14.600000,,,,,,,
1461,14.610000,,,,,,,
1462,14.620000,,,,,,,
1463,14.630000,0.027581,-0.003737,-0.022085,0.999369,-396.306274,15.690278,206.993988
1464,14.640000,0.028442,-0.003501,-0.022138,0.999344,-396.318146,15.703188,206.928680
1465,14.650000,,,,,,,
1466,14.660000,0.027625,-0.003634,-0.021796,0.999374,-396.297760,15.674603,206.975037
1467,14.670000,,,,,,,
1468,14.680000,0.026578,-0.002689,-0.021229,0.999418,-396.218658,15.697489,207.024399
1469,14.690000,,,,,,,
1470,14.700000,0.021564,-0.003204,-0.020887,0.999544,-396.109833,15.625965,207.456940
1471,14.710000,0.028139,-0.004652,-0.021119,0.999370,-396.261139,15.671648,206.968582
1472,14.720000,,,,,,,
1473,14.730000,0.036002,-0.001484,-0.022032,0.999108,-396.226990,16.168095,206.223907
1474,14.740000,,,,,,,
1475,14.750000,,,,,,,
1476,14.760000,0.026946,-0.002919,-0.020725,0.999418,-396.180725,15.710772,207.019821
1477,14.770000,,,,,,,
1478,14.780000,,,,,,,
1479,14.790000,0.031964,0.010521,-0.006306,0.999414,-397.435760,16.404299,203.572174
1480,14.800000,,,,,,,
1481,14.810000,,,,,,,
1482,14.820000,0.036327,-0.001951,-0.021363,0.999110,-396.203064,16.176867,206.196320
1483,14.830000,0.036244,-0.002141,-0.021605,0.999107,-396.176453,16.172760,206.234268
1484,14.840000,0.020602,-0.004434,-0.019117,0.999595,-395.998016,15.614756,207.540329
1485,14.850000,0.032019,0.010257,-0.005971,0.999417,-397.415833,16.415249,203.572739
1486,14.860000,0.037106,-0.002491,-0.021525,0.999076,-396.185669,16.191496,206.198288
1487,14.870000,,,,,,,
1488,14.880000,0.033162,0.008616,-0.005997,0.999395,-397.433105,16.372019,203.777283
1489,14.890000,0.036320,-0.002290,-0.021079,0.999115,-396.164124,16.179848,206.214020
1490,14.900000,0.037088,-0.003815,-0.021172,0.999080,-396.233002,16.158268,206.171478
1491,14.910000,0.022516,-0.005328,-0.018787,0.999556,-395.969635,15.647158,207.429825
1492,14.920000,,,,,,,
1493,14.930000,,,,,,,
1494,14.940000,0.029262,-0.006507,-0.019209,0.999366,-396.104248,15.718695,206.930618
1495,14.950000,0.032280,0.009208,-0.004930,0.999424,-397.340088,16.396051,203.576996
1496,14.960000,0.037249,-0.003054,-0.020603,0.999089,-396.113434,16.196486,206.179245
1497,14.970000,0.036841,-0.003161,-0.020556,0.999105,-396.090149,16.186148,206.218063
1498,14.980000,0.037188,-0.002934,-0.020314,0.999098,-396.102142,16.201059,206.178314
1499,14.990000,,,,,,,
1500,15.000000,0.038608,-0.005197,-0.020536,0.999030,-396.184540,16.173914,206.128860
1501,15.010000,,,,,,,
1502,15.020000,0.032061,0.009295,-0.004615,0.999432,-397.319275,16.402298,203.502426
1503,15.030000,0.038237,-0.005240,-0.020318,0.999048,-396.157745,16.170162,206.153046
1504,15.040000,0.038072,-0.005000,-0.020349,0.999055,-396.152679,16.172394,206.160797
1505,15.050000,0.032206,0.009026,-0.004732,0.999429,-397.320862,16.382061,203.559311
1506,15.060000,,,,,,,
1507,15.070000,,,,,,,
1508,15.080000,,,,,,,
1509,15.090000,0.033118,0.007428,-0.004653,0.999413,-397.340881,16.361187,203.678711
1510,15.100000,,,,,,,
1511,15.110000,0.032556,0.008746,-0.004559,0.999421,-397.312927,16.393122,203.582413
1512,15.120000,0.037107,-0.003759,-0.019878,0.999107,-396.095062,16.171432,206.168106
1513,15.130000,0.029222,-0.007012,-0.018462,0.999378,-396.069427,15.720319,206.934067
1514,15.140000,0.032310,0.008795,-0.004353,0.999430,-397.308563,16.396194,203.501648
1515,15.150000,0.028046,-0.005897,-0.018404,0.999420,-395.997894,15.714891,206.997482
1516,15.160000,0.036869,-0.003531,-0.019716,0.999119,-396.099915,16.168550,206.164322
1517,15.170000,0.032585,0.008532,-0.004199,0.999424,-397.275574,16.412560,203.568436
1518,15.180000,0.032651,0.008636,-0.004238,0.999421,-397.300659,16.410278,203.563522
1519,15.190000,,,,,,,
1520,15.200000,0.032412,0.008671,-0.004372,0.999427,-397.304382,16.399710,203.503159
1521,15.210000,0.032670,0.008525,-0.004389,0.999420,-397.298706,16.406391,203.536041
1522,15.220000,0.033300,0.007224,-0.004333,0.999410,-397.324432,16.371653,203.707443
1523,15.230000,,,,,,,
1524,15.240000,0.029333,-0.007291,-0.018228,0.999377,-396.065247,15.714581,206.912888
1525,15.250000,0.032587,0.008462,-0.004237,0.999424,-397.282135,16.414665,203.550461
1526,15.260000,,,,,,,
1527,15.270000,0.032583,0.008445,-0.004238,0.999424,-397.289459,16.405109,203.555588
1528,15.280000,0.027829,-0.005823,-0.017950,0.999435,-395.983826,15.724417,207.009308
1529,15.290000,0.032606,0.008474,-0.004081,0.999424,-397.281372,16.403728,203.551407
1530,15.300000,0.032320,0.008593,-0.004039,0.999433,-397.266113,16.415924,203.496674
1531,15.310000,0.032513,0.008611,-0.004124,0.999426,-397.281067,16.423994,203.501678
1532,15.320000,0.032360,0.008549,-0.003950,0.999432,-397.261810,16.418964,203.525116
1533,15.330000,0.032332,0.008765,-0.004025,0.999431,-397.284302,16.426947,203.435898
1534,15.340000,0.028159,-0.005905,-0.017942,0.999425,-395.970978,15.736826,207.009735
1535,15.350000,,,,,,,
1536,15.360000,0.032398,0.008563,-0.004132,0.999430,-397.257172,16.405161,203.475357
1537,15.370000,0.032341,0.008701,-0.003924,0.999431,-397.276520,16.420975,203.473663
1538,15.380000,,,,,,,
1539,15.390000,0.037304,-0.003973,-0.019382,0.999108,-396.044403,16.192078,206.158661
1540,15.400000,,,,,,,
1541,15.410000,,,,,,,
1542,15.420000,0.033213,0.007261,-0.003992,0.999414,-397.293640,16.381058,203.660309
1543,15.430000,,,,,,,
1544,15.440000,,,,,,,
1545,15.450000,0.037258,-0.004101,-0.019346,0.999110,-396.046844,16.188595,206.149872
1546,15.460000,0.033379,0.006895,-0.004072,0.999411,-397.307526,16.373409,203.684357
1547,15.470000,0.032887,0.007848,-0.003733,0.999421,-397.270050,16.410269,203.597458
1548,15.480000,0.032537,0.008202,-0.003713,0.999430,-397.273132,16.406454,203.499161
1549,15.490000,0.038555,-0.005885,-0.019210,0.999054,-396.081696,16.200575,206.136810
1550,15.500000,0.037200,-0.004011,-0.019092,0.999117,-396.050842,16.199541,206.162384
1551,15.510000,0.027884,-0.006469,-0.017672,0.999434,-395.947876,15.724350,207.015976
1552,15.520000,0.037406,-0.004257,-0.019261,0.999105,-396.046967,16.196947,206.165833
1553,15.530000,0.037934,-0.004499,-0.019456,0.999081,-396.049225,16.188887,206.159851
1554,15.540000,,,,,,,
1555,15.550000,,,,,,,
1556,15.560000,0.027670,-0.006392,-0.017819,0.999438,-395.937531,15.714679,207.068100
1557,15.570000,0.032633,0.008115,-0.003694,0.999428,-397.254578,16.417261,203.545532
1558,15.580000,0.029034,-0.007821,-0.017716,0.999391,-396.017853,15.714708,206.941727
1559,15.590000,0.038366,-0.005897,-0.019182,0.999062,-396.108734,16.192303,206.132858
1560,15.600000,,,,,,,
1561,15.610000,0.038309,-0.005856,-0.019361,0.999061,-396.100800,16.185389,206.141281
1562,15.620000,0.038154,-0.005597,-0.019135,0.999073,-396.099731,16.186390,206.132935
1563,15.630000,,,,,,,
1564,15.640000,,,,,,,
1565,15.650000,0.027559,-0.006613,-0.017521,0.999445,-395.955353,15.710227,207.019440
1566,15.660000,,,,,,,
1567,15.670000,,,,,,,
1568,15.680000,,,,,,,
1569,15.690000,,,,,,,
1570,15.700000,0.035280,-0.004044,-0.018966,0.999189,-395.982422,16.183146,206.272461
1571,15.710000,,,,,,,
1572,15.720000,0.029336,-0.007874,-0.017797,0.999380,-396.002319,15.726343,206.952393
1573,15.730000,0.032396,0.008404,-0.003694,0.999433,-397.252167,16.414242,203.454193
1574,15.740000,,,,,,,
1575,15.750000,,,,,,,
1576,15.760000,0.030065,-0.007748,-0.017762,0.999360,-396.025299,15.754461,206.907913
1577,15.770000,0.037768,-0.004312,-0.019066,0.999095,-396.053040,16.208143,206.130493
1578,15.780000,0.033476,0.006708,-0.003648,0.999410,-397.282837,16.392973,203.696854
1579,15.790000,0.038314,-0.006142,-0.019395,0.999059,-396.108551,16.184528,206.136108
1580,15.800000,,,,,,,
1581,15.810000,0.032686,0.007981,-0.003621,0.999427,-397.255951,16.417284,203.531036
1582,15.820000,0.032745,0.007707,-0.003482,0.999428,-397.254639,16.415457,203.560730
1583,15.830000,0.032633,0.008054,-0.003481,0.999429,-397.256256,16.426929,203.522095
1584,15.840000,,,,,,,
1585,15.850000,0.038686,-0.006203,-0.019197,0.999048,-396.095673,16.199774,206.138397
1586,15.860000,,,,,,,
1587,15.870000,,,,,,,
1588,15.880000,0.037409,-0.004557,-0.019070,0.999108,-396.029541,16.212355,206.172989
1589,15.890000,,,,,,,
1590,15.900000,0.032619,0.008044,-0.003541,0.999429,-397.259186,16.438683,203.473602
1591,15.910000,,,,,,,
1592,15.920000,0.032566,0.007896,-0.003470,0.999432,-397.250610,16.419048,203.491364
1593,15.930000,0.037316,-0.004324,-0.018996,0.999114,-396.020325,16.204885,206.159088
1594,15.940000,0.033750,0.006168,-0.003571,0.999405,-397.297119,16.387341,203.724136
1595,15.950000,0.029870,-0.008040,-0.017643,0.999366,-396.017181,15.755087,206.915680
1596,15.960000,0.037611,-0.004853,-0.019002,0.999100,-396.039337,16.196768,206.163391
1597,15.970000,,,,,,,
1598,15.980000,,,,,,,
1599,15.990000,,,,,,,
1600,16.000000,,,,,,,
1601,16.010000,,,,,,,
1602,16.020000,,,,,,,
1603,16.030000,0.032761,0.007814,-0.003361,0.999427,-397.241943,16.426579,203.537430
1604,16.040000,0.037418,-0.004472,-0.018699,0.999115,-396.041748,16.206610,206.132004
1605,16.050000,,,,,,,
1606,16.060000,0.032596,0.008033,-0.003463,0.999430,-397.250366,16.421249,203.472153
1607,16.070000,0.037545,-0.004659,-0.018841,0.999106,-396.030243,16.201933,206.143417
1608,16.080000,,,,,,,
1609,16.090000,0.037425,-0.004359,-0.018520,0.999118,-396.040466,16.198185,206.122864
1610,16.100000,0.038820,-0.006308,-0.019028,0.999045,-396.100708,16.196028,206.111542
1611,16.110000,0.028002,-0.006986,-0.017273,0.999434,-395.945007,15.720174,207.006775
1612,16.120000,,,,,,,
1613,16.130000,,,,,,,
1614,16.140000,0.037363,-0.004601,-0.018694,0.999116,-396.045929,16.192635,206.141388
1615,16.150000,,,,,,,
1616,16.160000,0.030557,-0.009191,-0.016367,0.999357,-395.914124,15.779818,206.907913
1617,16.170000,0.038505,-0.006215,-0.018889,0.999061,-396.090546,16.200480,206.113037
1618,16.180000,0.029713,-0.008045,-0.017491,0.999373,-396.009216,15.741430,206.902283
1619,16.190000,0.038632,-0.006276,-0.018952,0.999054,-396.087921,16.194378,206.123856
1620,16.200000,0.033122,0.006516,-0.002072,0.999428,-397.149658,16.457211,203.512787
1621,16.210000,0.028796,-0.006818,-0.017223,0.999414,-395.933167,15.762767,206.976410
1622,16.220000,,,,,,,
1623,16.230000,,,,,,,
1624,16.240000,0.029962,-0.007991,-0.017382,0.999368,-396.016205,15.740418,206.894394
1625,16.250000,,,,,,,
1626,16.260000,,,,,,,
1627,16.270000,0.032772,0.007581,-0.003394,0.999428,-397.241608,16.415028,203.507309
1628,16.280000,0.032713,0.007794,-0.003229,0.999429,-397.238770,16.430019,203.504410
1629,16.290000,0.039075,-0.007487,-0.017680,0.999052,-396.005219,16.228907,206.120346
1630,16.300000,,,,,,,
1631,16.310000,,,,,,,
1632,16.320000,0.028824,-0.007819,-0.015969,0.999426,-395.853455,15.778670,206.989319
1633,16.330000,0.037930,-0.005890,-0.017314,0.999113,-395.931885,16.231014,206.152527
1634,16.340000,0.037476,-0.004728,-0.018784,0.999110,-396.014404,16.206980,206.169601
1635,16.350000,0.029559,-0.007772,-0.016074,0.999404,-395.859741,15.793372,206.966248
1636,16.360000,,,,,,,
1637,16.370000,0.037642,-0.005000,-0.018531,0.999107,-396.008972,16.215176,206.165680
1638,16.380000,0.033400,0.006187,-0.003202,0.999418,-397.262482,16.387623,203.628662
1639,16.390000,0.028321,-0.007020,-0.017123,0.999428,-395.907684,15.754290,207.022629
1640,16.400000,,,,,,,
1641,16.410000,0.033937,0.004996,-0.001998,0.999410,-397.168121,16.417818,203.685791
1642,16.420000,0.037974,-0.005907,-0.017457,0.999109,-395.922302,16.228664,206.164505
1643,16.430000,0.038390,-0.006105,-0.017542,0.999090,-395.940155,16.233727,206.138458
1644,16.440000,0.029654,-0.008169,-0.017416,0.999375,-395.984894,15.739398,206.919113
1645,16.450000,,,,,,,
1646,16.460000,0.029300,-0.007992,-0.015857,0.999413,-395.863953,15.784361,206.942169
1647,16.470000,0.033157,0.006271,-0.001626,0.999429,-397.121460,16.473249,203.488617
1648,16.480000,0.038062,-0.006213,-0.017147,0.999109,-395.934784,16.224014,206.145355
1649,16.490000,0.028113,-0.007820,-0.015919,0.999447,-395.837280,15.759196,207.030930
1650,16.500000,0.028353,-0.007315,-0.016931,0.999428,-395.899963,15.750199,207.015762
1651,16.510000,0.038565,-0.006466,-0.018877,0.999057,-396.073578,16.183432,206.130096
1652,16.520000,0.033213,0.006255,-0.001574,0.999427,-397.124420,16.471634,203.556305
1653,16.530000,0.030384,-0.009366,-0.016021,0.999366,-395.902466,15.780004,206.912048
1654,16.540000,0.028792,-0.008093,-0.015739,0.999429,-395.841614,15.768908,206.984283
1655,16.550000,,,,,,,
1656,16.560000,0.038630,-0.006364,-0.018387,0.999064,-396.075134,16.212858,206.096527
1657,16.570000,0.028790,-0.008465,-0.015842,0.999424,-395.845825,15.759634,206.985703
1658,16.580000,0.033780,0.005193,-0.001878,0.999414,-397.171875,16.415619,203.655914
1659,16.590000,0.038129,-0.006002,-0.017397,0.999103,-395.923889,16.237890,206.151016
1660,16.600000,,,,,,,
1661,16.610000,0.033908,0.004910,-0.001851,0.999411,-397.172028,16.421795,203.676575
1662,16.620000,0.039461,-0.007654,-0.017413,0.999040,-396.010681,16.228687,206.096146
1663,16.630000,,,,,,,
1664,16.640000,0.039176,-0.007412,-0.017774,0.999047,-395.968536,16.232061,206.142258
1665,16.650000,,,,,,,
1666,16.660000,0.035885,-0.005497,-0.017171,0.999193,-395.859558,16.220900,206.261734
1667,16.670000,0.030131,-0.009644,-0.015895,0.999373,-395.907867,15.764412,206.913986
1668,16.680000,0.033104,0.006270,-0.001605,0.999431,-397.124847,16.458998,203.526886
1669,16.690000,,,,,,,
1670,16.700000,0.039121,-0.007736,-0.017404,0.999053,-395.980988,16.221586,206.131088
1671,16.710000,0.028257,-0.008279,-0.015654,0.999444,-395.841949,15.746068,207.006378
1672,16.720000,,,,,,,
1673,16.730000,0.029291,-0.007978,-0.015540,0.999418,-395.829895,15.793327,206.959747
1674,16.740000,0.038524,-0.006428,-0.017473,0.999084,-395.915863,16.233839,206.153275
1675,16.750000,,,,,,,
1676,16.760000,,,,,,,
1677,16.770000,,,,,,,
1678,16.780000,,,,,,,
1679,16.790000,0.038031,-0.006020,-0.017336,0.999108,-395.913696,16.231728,206.159729
1680,16.800000,0.033193,0.006142,-0.001764,0.999429,-397.122009,16.440830,203.565689
1681,16.810000,,,,,,,
1682,16.820000,,,,,,,
1683,16.830000,,,,,,,
1684,16.840000,,,,,,,
1685,16.850000,,,,,,,
1686,16.860000,,,,,,,
1687,16.870000,,,,,,,
1688,16.880000,,,,,,,
1689,16.890000,,,,,,,
1690,16.900000,,,,,,,
1691,16.910000,,,,,,,
1692,16.920000,,,,,,,
1693,16.930000,,,,,,,
1694,16.940000,,,,,,,
1695,16.950000,,,,,,,
1696,16.960000,,,,,,,
1697,16.970000,,,,,,,
1698,16.980000,,,,,,,
1699,16.990000,,,,,,,
1700,17.000000,,,,,,,
1701,17.010000,,,,,,,
1702,17.020000,,,,,,,
1703,17.030000,,,,,,,
1704,17.040000,,,,,,,
1705,17.050000,,,,,,,
1706,17.060000,,,,,,,
1707,17.070000,,,,,,,
1708,17.080000,,,,,,,
1709,17.090000,,,,,,,
1710,17.100000,,,,,,,
1711,17.110000,,,,,,,
1712,17.120000,,,,,,,
1713,17.130000,,,,,,,
1714,17.140000,,,,,,,
1715,17.150000,,,,,,,
1716,17.160000,,,,,,,
1717,17.170000,,,,,,,
1718,17.180000,,,,,,,
1719,17.190000,,,,,,,
1720,17.200000,,,,,,,
1721,17.210000,,,,,,,
1722,17.220000,,,,,,,
1723,17.230000,,,,,,,
1724,17.240000,,,,,,,
1725,17.250000,,,,,,,
1726,17.260000,,,,,,,
1727,17.270000,,,,,,,
1728,17.280000,,,,,,,
1729,17.290000,,,,,,,
1730,17.300000,,,,,,,
1731,17.310000,,,,,,,
1732,17.320000,,,,,,,
1733,17.330000,,,,,,,
1734,17.340000,,,,,,,
1735,17.350000,,,,,,,
1736,17.360000,,,,,,,
1737,17.370000,,,,,,,
1738,17.380000,,,,,,,
1739,17.390000,,,,,,,
1740,17.400000,,,,,,,
1741,17.410000,,,,,,,
1742,17.420000,,,,,,,
1743,17.430000,,,,,,,
1744,17.440000,,,,,,,
1745,17.450000,,,,,,,
1746,17.460000,,,,,,,
1747,17.470000,,,,,,,
1748,17.480000,,,,,,,
1749,17.490000,,,,,,,
1750,17.500000,,,,,,,
1751,17.510000,,,,,,,
1752,17.520000,,,,,,,
1753,17.530000,,,,,,,
1754,17.540000,,,,,,,
1755,17.550000,,,,,,,
1756,17.560000,,,,,,,
1757,17.570000,,,,,,,
1758,17.580000,,,,,,,
1759,17.590000,,,,,,,
1760,17.600000,,,,,,,
1761,17.610000,,,,,,,
1762,17.620000,,,,,,,
1763,17.630000,,,,,,,
1764,17.640000,,,,,,,
1765,17.650000,,,,,,,
1766,17.660000,,,,,,,
1767,17.670000,,,,,,,
1768,17.680000,,,,,,,
1769,17.690000,,,,,,,
1770,17.700000,,,,,,,
1771,17.710000,,,,,,,
1772,17.720000,,,,,,,
1773,17.730000,,,,,,,
1774,17.740000,,,,,,,
1775,17.750000,,,,,,,
1776,17.760000,,,,,,,
1777,17.770000,,,,,,,
1778,17.780000,,,,,,,
1779,17.790000,,,,,,,
1780,17.800000,,,,,,,
1781,17.810000,,,,,,,
1782,17.820000,,,,,,,
1783,17.830000,,,,,,,
1784,17.840000,,,,,,,
1785,17.850000,,,,,,,
1786,17.860000,,,,,,,
1787,17.870000,,,,,,,
1788,17.880000,,,,,,,
1789,17.890000,,,,,,,
1790,17.900000,,,,,,,
1791,17.910000,,,,,,,
1792,17.920000,,,,,,,
1793,17.930000,,,,,,,
1794,17.940000,,,,,,,
1795,17.950000,,,,,,,
1796,17.960000,,,,,,,
1797,17.970000,,,,,,,
1798,17.980000,,,,,,,
1799,17.990000,,,,,,,
1800,18.000000,,,,,,,
1801,18.010000,,,,,,,
1802,18.020000,,,,,,,
1803,18.030000,,,,,,,
1804,18.040000,,,,,,,
1805,18.050000,,,,,,,
1806,18.060000,,,,,,,
1807,18.070000,,,,,,,
1808,18.080000,,,,,,,
1809,18.090000,,,,,,,
1810,18.100000,,,,,,,
1811,18.110000,,,,,,,
1812,18.120000,,,,,,,
1813,18.130000,,,,,,,
1814,18.140000,,,,,,,
1815,18.150000,,,,,,,
1816,18.160000,,,,,,,
1817,18.170000,,,,,,,
1818,18.180000,,,,,,,
1819,18.190000,,,,,,,
1820,18.200000,,,,,,,
1821,18.210000,,,,,,,
1822,18.220000,,,,,,,
1823,18.230000,,,,,,,
1824,18.240000,,,,,,,
1825,18.250000,,,,,,,
1826,18.260000,,,,,,,
1827,18.270000,,,,,,,
1828,18.280000,,,,,,,
1829,18.290000,,,,,,,
1830,18.300000,,,,,,,
1831,18.310000,,,,,,,
1832,18.320000,,,,,,,
1833,18.330000,,,,,,,
1834,18.340000,,,,,,,
1835,18.350000,,,,,,,
1836,18.360000,,,,,,,
1837,18.370000,,,,,,,
1838,18.380000,,,,,,,
1839,18.390000,,,,,,,
1840,18.400000,,,,,,,
1841,18.410000,,,,,,,
1842,18.420000,,,,,,,
1843,18.430000,,,,,,,
1844,18.440000,,,,,,,
1845,18.450000,,,,,,,
1846,18.460000,,,,,,,
1847,18.470000,,,,,,,
1848,18.480000,,,,,,,
1849,18.490000,,,,,,,
1850,18.500000,,,,,,,
1851,18.510000,,,,,,,
1852,18.520000,,,,,,,
1853,18.530000,0.041552,0.004908,-0.000412,0.999124,-372.752502,14.303407,239.402222
1854,18.540000,,,,,,,
1855,18.550000,,,,,,,
1856,18.560000,,,,,,,
1857,18.570000,,,,,,,
1858,18.580000,,,,,,,
1859,18.590000,,,,,,,
1860,18.600000,,,,,,,
1861,18.610000,,,,,,,
1862,18.620000,,,,,,,
1863,18.630000,,,,,,,
1864,18.640000,,,,,,,
1865,18.650000,,,,,,,
1866,18.660000,,,,,,,
1867,18.670000,,,,,,,
1868,18.680000,,,,,,,
1869,18.690000,,,,,,,
1870,18.700000,,,,,,,
1871,18.710000,,,,,,,
1872,18.720000,,,,,,,
1873,18.730000,,,,,,,
1874,18.740000,,,,,,,
1875,18.750000,,,,,,,
1876,18.760000,,,,,,,
1877,18.770000,,,,,,,
1878,18.780000,,,,,,,
1879,18.790000,,,,,,,
1880,18.800000,,,,,,,
1881,18.810000,,,,,,,
1882,18.820000,,,,,,,
1883,18.830000,,,,,,,
1884,18.840000,,,,,,,
1885,18.850000,,,,,,,
1886,18.860000,,,,,,,
1887,18.870000,,,,,,,
1888,18.880000,,,,,,,
1889,18.890000,,,,,,,
1890,18.900000,,,,,,,
1891,18.910000,,,,,,,
1892,18.920000,,,,,,,
1893,18.930000,,,,,,,
1894,18.940000,,,,,,,
1895,18.950000,,,,,,,
1896,18.960000,,,,,,,
1897,18.970000,,,,,,,
1898,18.980000,,,,,,,
1899,18.990000,,,,,,,
1900,19.000000,,,,,,,
1901,19.010000,,,,,,,
1902,19.020000,,,,,,,
